0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	6.993007e-009
1.999999943436137e-009	1.398601e-008
4.893101852906274e-003	3.354370e-002
9.786201705812604e-003	6.604844e-002
1.467930155871893e-002	9.751423e-002
1.957240141162527e-002	1.279411e-001
2.446550126453160e-002	1.573290e-001
2.935860111743793e-002	1.856779e-001
3.425170097034425e-002	2.129879e-001
4.499388847034425e-002	2.692763e-001
5.573607597034425e-002	3.221277e-001
6.647826347034426e-002	3.715423e-001
7.722045097034426e-002	4.175199e-001
8.796263847034426e-002	4.600606e-001
9.870482597034427e-002	4.991644e-001
1.094470134703443e-001	5.348312e-001
1.266066116846300e-001	5.860214e-001
1.437662098989157e-001	6.327362e-001
1.609258081132014e-001	6.749755e-001
1.780854063274871e-001	7.127394e-001
1.952450045417729e-001	7.460279e-001
2.124046027560586e-001	7.748409e-001
2.295642009703443e-001	7.991785e-001
2.548153170417729e-001	8.300312e-001
2.800664331132014e-001	8.573844e-001
3.053175491846300e-001	8.812380e-001
3.305686652560586e-001	9.015921e-001
3.558197813274872e-001	9.184465e-001
3.810708973989158e-001	9.318014e-001
4.063220134703443e-001	9.416568e-001
4.462215670417729e-001	9.544229e-001
4.861211206132014e-001	9.653179e-001
5.260206741846301e-001	9.743417e-001
5.659202277560586e-001	9.814943e-001
6.058197813274872e-001	9.867758e-001
6.457193348989158e-001	9.901861e-001
6.856188884703443e-001	9.917252e-001
7.274715670417729e-001	9.935975e-001
7.693242456132015e-001	9.951890e-001
8.111769241846301e-001	9.964996e-001
8.530296027560586e-001	9.975293e-001
8.948822813274872e-001	9.982782e-001
9.367349598989158e-001	9.987463e-001
9.785876384703443e-001	9.989334e-001
9.795642009703443e-001	9.989407e-001
9.990954509703443e-001	9.990759e-001
1.000000000000000e+000	9.990817e-001
